Snapshot Date,Warehouse,Seller SKU,WB SKU (NmID),Size,ChrtID,Quantity
2026-07-19,Волгоград,ALEXASAKSMAVI,233025615,46-48,367459047,1
2026-07-19,Волгоград,ALEXASAKSMAVI,233025615,50-52,367459048,1
2026-07-19,Волгоград,ALEXASIYAH01,150065294,46-48,259276808,0
2026-07-19,Волгоград,ALEXASIYAH01,150065294,54-56,251688652,0
2026-07-19,Волгоград,ARINABORDO,233020826,50-52,367452731,0
2026-07-19,Волгоград,ARINALACIVERT,233020824,54-56,367452724,1
2026-07-19,Волгоград,ARINAMOR,233020825,46-48,367452726,1
2026-07-19,Волгоград,LILYSIYAH01,150064437,46-48,259275927,0
2026-07-19,Волгоград,LILYSIYAH01,150064437,58-60,251686994,0
2026-07-19,Волгоград,SONNAMOR,172997224,58-60,286972954,1
2026-07-19,Волгоград,SONNASAKSMAVI,233025589,58-60,367458925,1
2026-07-19,Волгоград,SONNASIYAH,150171052,50-52,251830069,0
2026-07-19,Волгоград,SONNASIYAH,150171052,54-56,251830071,1
2026-07-19,Волгоград,ZARABORDO,233025593,50-52,367458939,1
2026-07-19,Волгоград,ZARALACIVERT01,150060261,50-52,251681598,1
2026-07-19,Волгоград,ZARALACIVERT01,150060261,58-60,251681600,1
2026-07-19,Волгоград,ZARAMOR,233025594,50-52,367458943,1
2026-07-19,Волгоград,ZARAMOR,233025594,58-60,367458945,1
2026-07-19,Волгоград,ZARASAKSMAVI,233025591,54-56,367458932,1
2026-07-19,Волгоград,ZARASIYAH01,150060262,58-60,251681603,2
2026-07-19,Волгоград,ZARAYESIL,233025592,50-52,367458935,1
2026-07-19,Воронеж WB,ALEXABORDO,172994281,46-48,286969938,0
2026-07-19,Воронеж WB,ALEXALACIVERT,203803475,50-52,328154140,0
2026-07-19,Воронеж WB,ALEXASAKSMAVI,233025615,46-48,367459047,2
2026-07-19,Воронеж WB,ALEXASAKSMAVI,233025615,58-60,367459050,0
2026-07-19,Воронеж WB,ALEXASIYAH01,150065294,54-56,251688652,0
2026-07-19,Воронеж WB,ALEXAYESIL,233025616,50-52,367459052,0
2026-07-19,Воронеж WB,ARINALACIVERT,233020824,58-60,367452725,0
2026-07-19,Воронеж WB,ARINAMOR,233020825,50-52,367452727,0
2026-07-19,Воронеж WB,ARISIYAH01,155298180,50-52,259285054,0
2026-07-19,Воронеж WB,LILYBORDO01,150064438,58-60,251686997,0
2026-07-19,Воронеж WB,LILYSIYAH01,150064437,46-48,259275927,0
2026-07-19,Воронеж WB,SONNABORDO,172997223,46-48,286972947,1
2026-07-19,Воронеж WB,SONNABORDO,172997223,50-52,286972948,0
2026-07-19,Воронеж WB,SONNALACIVERT,172997228,46-48,286972963,0
2026-07-19,Воронеж WB,SONNALACIVERT,172997228,50-52,286972964,0
2026-07-19,Воронеж WB,SONNAMOR,172997224,46-48,286972951,1
2026-07-19,Воронеж WB,SONNASIYAH,150171052,54-56,251830071,1
2026-07-19,Воронеж WB,SONNAYESIL,233025590,50-52,367458927,1
2026-07-19,Воронеж WB,SONNAYESIL,233025590,54-56,367458928,1
2026-07-19,Воронеж WB,ZARABORDO,233025593,50-52,367458939,1
2026-07-19,Воронеж WB,ZARABORDO,233025593,54-56,367458940,0
2026-07-19,Воронеж WB,ZARALACIVERT01,150060261,46-48,268856082,1
2026-07-19,Воронеж WB,ZARALACIVERT01,150060261,50-52,251681598,1
2026-07-19,Воронеж WB,ZARALACIVERT01,150060261,54-56,251681599,3
2026-07-19,Воронеж WB,ZARALACIVERT01,150060261,58-60,251681600,1
2026-07-19,Воронеж WB,ZARAMOR,233025594,46-48,367458942,1
2026-07-19,Воронеж WB,ZARAMOR,233025594,50-52,367458943,1
2026-07-19,Воронеж WB,ZARAMOR,233025594,54-56,367458944,1
2026-07-19,Воронеж WB,ZARASAKSMAVI,233025591,46-48,367458930,1
2026-07-19,Воронеж WB,ZARASAKSMAVI,233025591,54-56,367458932,2
2026-07-19,Воронеж WB,ZARASAMPANYA,233025595,46-48,367458946,1
2026-07-19,Воронеж WB,ZARASAMPANYA,233025595,50-52,367458947,1
2026-07-19,Воронеж WB,ZARASAMPANYA,233025595,54-56,367458948,1
2026-07-19,Воронеж WB,ZARASIYAH01,150060262,46-48,259276560,1
2026-07-19,Воронеж WB,ZARASIYAH01,150060262,50-52,251681601,1
2026-07-19,Воронеж WB,ZARASIYAH01,150060262,54-56,251681602,1
2026-07-19,Гомель 2,ARINALACIVERT,233020824,58-60,367452725,0
2026-07-19,Екатеринбург - Испытателей 14г,ZINASIYAH01,150170232,50-52,251828721,0
2026-07-19,Екатеринбург - Перспективная 14,ALEXABORDO,172994281,46-48,286969938,1
2026-07-19,Екатеринбург - Перспективная 14,ALEXALACIVERT,203803475,46-48,328154136,1
2026-07-19,Екатеринбург - Перспективная 14,ALEXAMOR,172996093,50-52,286971015,1
2026-07-19,Екатеринбург - Перспективная 14,ALEXASAKSMAVI,233025615,46-48,367459047,1
2026-07-19,Екатеринбург - Перспективная 14,ALEXASAKSMAVI,233025615,50-52,367459048,2
2026-07-19,Екатеринбург - Перспективная 14,ALEXASIYAH01,150065294,46-48,259276808,0
2026-07-19,Екатеринбург - Перспективная 14,ALEXASIYAH01,150065294,54-56,251688652,0
2026-07-19,Екатеринбург - Перспективная 14,ALEXAYESIL,233025616,58-60,367459054,2
2026-07-19,Екатеринбург - Перспективная 14,ARINABORDO,233020826,50-52,367452731,2
2026-07-19,Екатеринбург - Перспективная 14,ARINABORDO,233020826,54-56,367452732,1
2026-07-19,Екатеринбург - Перспективная 14,ARINALACIVERT,233020824,46-48,367452722,1
2026-07-19,Екатеринбург - Перспективная 14,ARINAMOR,233020825,46-48,367452726,1
2026-07-19,Екатеринбург - Перспективная 14,ARINAMOR,233020825,58-60,367452729,1
2026-07-19,Екатеринбург - Перспективная 14,ARINASIYAH01,155297552,46-48,259284252,1
2026-07-19,Екатеринбург - Перспективная 14,ARINASIYAH01,155297552,50-52,259284253,1
2026-07-19,Екатеринбург - Перспективная 14,ARINASIYAH01,155297552,54-56,259284254,1
2026-07-19,Екатеринбург - Перспективная 14,ARISIYAH01,155298180,46-48,259285053,1
2026-07-19,Екатеринбург - Перспективная 14,ARISIYAH01,155298180,54-56,259285055,1
2026-07-19,Екатеринбург - Перспективная 14,GV005,189523274,STD,310207498,1
2026-07-19,Екатеринбург - Перспективная 14,LILYSIYAH01,150064437,46-48,259275927,1
2026-07-19,Екатеринбург - Перспективная 14,LILYYESIL01,197648828,46-48,320433826,1
2026-07-19,Екатеринбург - Перспективная 14,SONNABORDO,172997223,50-52,286972948,1
2026-07-19,Екатеринбург - Перспективная 14,SONNABORDO,172997223,58-60,286972950,1
2026-07-19,Екатеринбург - Перспективная 14,SONNALACIVERT,172997228,54-56,286972965,1
2026-07-19,Екатеринбург - Перспективная 14,SONNAMOR,172997224,46-48,286972951,2
2026-07-19,Екатеринбург - Перспективная 14,SONNAMOR,172997224,54-56,286972953,1
2026-07-19,Екатеринбург - Перспективная 14,SONNAMOR,172997224,58-60,286972954,1
2026-07-19,Екатеринбург - Перспективная 14,SONNASAKSMAVI,233025589,50-52,367458923,1
2026-07-19,Екатеринбург - Перспективная 14,SONNASIYAH,150171052,46-48,259276469,1
2026-07-19,Екатеринбург - Перспективная 14,SONNASIYAH,150171052,50-52,251830069,2
2026-07-19,Екатеринбург - Перспективная 14,SONNASIYAH,150171052,54-56,251830071,2
2026-07-19,Екатеринбург - Перспективная 14,SONNASIYAH,150171052,58-60,251830072,1
2026-07-19,Екатеринбург - Перспективная 14,SONNAYESIL,233025590,54-56,367458928,1
2026-07-19,Екатеринбург - Перспективная 14,ZARABORDO,233025593,58-60,367458941,2
2026-07-19,Екатеринбург - Перспективная 14,ZARALACIVERT01,150060261,46-48,268856082,3
2026-07-19,Екатеринбург - Перспективная 14,ZARALACIVERT01,150060261,50-52,251681598,0
2026-07-19,Екатеринбург - Перспективная 14,ZARAMOR,233025594,50-52,367458943,1
2026-07-19,Екатеринбург - Перспективная 14,ZARAMOR,233025594,54-56,367458944,1
2026-07-19,Екатеринбург - Перспективная 14,ZARAMOR,233025594,58-60,367458945,1
2026-07-19,Екатеринбург - Перспективная 14,ZARASAKSMAVI,233025591,46-48,367458930,0
2026-07-19,Екатеринбург - Перспективная 14,ZARASAKSMAVI,233025591,54-56,367458932,1
2026-07-19,Екатеринбург - Перспективная 14,ZARASAMPANYA,233025595,46-48,367458946,3
2026-07-19,Екатеринбург - Перспективная 14,ZARASAMPANYA,233025595,50-52,367458947,1
2026-07-19,Екатеринбург - Перспективная 14,ZARASAMPANYA,233025595,58-60,367458949,2
2026-07-19,Екатеринбург - Перспективная 14,ZARASIYAH01,150060262,46-48,259276560,1
2026-07-19,Екатеринбург - Перспективная 14,ZARASIYAH01,150060262,50-52,251681601,0
2026-07-19,Екатеринбург - Перспективная 14,ZARAYESIL,233025592,50-52,367458935,1
2026-07-19,Истра WB,SONNASIYAH,150171052,54-56,251830071,0
2026-07-19,Истра WB,ZARASIYAH01,150060262,54-56,251681602,0
2026-07-19,Казань,ARINABORDO,233020826,46-48,367452730,1
2026-07-19,Казань,ARISIYAH01,155298180,54-56,259285055,3
2026-07-19,Казань,ESMABORDO,233025601,34-36,367458973,1
2026-07-19,Казань,ESMABORDO,233025601,38-40,367458974,1
2026-07-19,Казань,ESMALACIVERT,233025599,34-36,367458959,3
2026-07-19,Казань,ESMALACIVERT,233025599,38-40,367458960,1
2026-07-19,Казань,ESMAMOR,233025600,34-36,367458966,1
2026-07-19,Казань,ESMAMOR,233025600,38-40,367458967,3
2026-07-19,Казань,ESMAMOR,233025600,42-44,367458968,2
2026-07-19,Казань,ESMASAKSMAVI,233025603,34-36,367458987,3
2026-07-19,Казань,ESMASAKSMAVI,233025603,38-40,367458988,3
2026-07-19,Казань,ESMASAKSMAVI,233025603,42-44,367458989,1
2026-07-19,Казань,ESMASIYAH,233025598,34-36,367458952,3
2026-07-19,Казань,ESMASIYAH,233025598,38-40,367458953,1
2026-07-19,Казань,ESMAYESIL,233025602,34-36,367458980,3
2026-07-19,Казань,INT 22 1204,152577015,0-3м,255330912,4
2026-07-19,Казань,INT 22 1204,152577015,3-6м,255330913,2
2026-07-19,Казань,KARMENSIYAH01,150658618,50-52,252548970,0
2026-07-19,Казань,LILYSIYAH01,150064437,46-48,259275927,0
2026-07-19,Казань,LILYVISNE01,197650450,54-56,320436773,0
2026-07-19,Казань,LILYYESIL01,197648828,46-48,320433826,0
2026-07-19,Казань,SONNABORDO,172997223,46-48,286972947,1
2026-07-19,Казань,SONNAMOR,172997224,46-48,286972951,3
2026-07-19,Казань,SONNAMOR,172997224,58-60,286972954,3
2026-07-19,Казань,SONNASIYAH,150171052,54-56,251830071,1
2026-07-19,Казань,SONNAYESIL,233025590,46-48,367458926,2
2026-07-19,Казань,SONNAYESIL,233025590,54-56,367458928,1
2026-07-19,Казань,ZARALACIVERT01,150060261,50-52,251681598,1
2026-07-19,Казань,ZARAMOR,233025594,54-56,367458944,1
2026-07-19,Казань,ZARAMOR,233025594,58-60,367458945,1
2026-07-19,Казань,ZARASAKSMAVI,233025591,50-52,367458931,1
2026-07-19,Казань,ZARASAMPANYA,233025595,50-52,367458947,0
2026-07-19,Казань,ZARASAMPANYA,233025595,54-56,367458948,1
2026-07-19,Казань,ZARASIYAH01,150060262,54-56,251681602,1
2026-07-19,Казань,ZARASIYAH01,150060262,58-60,251681603,1
2026-07-19,Калининград,ALEXASAKSMAVI,233025615,54-56,367459049,1
2026-07-19,Калининград,ALEXASIYAH01,150065294,50-52,251688651,1
2026-07-19,Калининград,ALEXAYESIL,233025616,50-52,367459052,2
2026-07-19,Коледино,ALEXABORDO,172994281,46-48,286969938,2
2026-07-19,Коледино,ALEXALACIVERT,203803475,46-48,328154136,10
2026-07-19,Коледино,ALEXAMOR,172996093,50-52,286971015,0
2026-07-19,Коледино,ALEXASAKSMAVI,233025615,46-48,367459047,1
2026-07-19,Коледино,ALEXASAKSMAVI,233025615,54-56,367459049,0
2026-07-19,Коледино,ALEXASAKSMAVI,233025615,58-60,367459050,0
2026-07-19,Коледино,ALEXASIYAH01,150065294,46-48,259276808,24
2026-07-19,Коледино,ALEXASIYAH01,150065294,50-52,251688651,1
2026-07-19,Коледино,ALEXAYESIL,233025616,54-56,367459053,2
2026-07-19,Коледино,ARINABORDO,233020826,46-48,367452730,8
2026-07-19,Коледино,ARINABORDO,233020826,54-56,367452732,1
2026-07-19,Коледино,ARINALACIVERT,233020824,46-48,367452722,20
2026-07-19,Коледино,ARINALACIVERT,233020824,50-52,367452723,19
2026-07-19,Коледино,ARINALACIVERT,233020824,54-56,367452724,1
2026-07-19,Коледино,ARINAMOR,233020825,46-48,367452726,9
2026-07-19,Коледино,ARINAMOR,233020825,50-52,367452727,5
2026-07-19,Коледино,ARINASIYAH01,155297552,54-56,259284254,1
2026-07-19,Коледино,ARISIYAH01,155298180,50-52,259285054,2
2026-07-19,Коледино,ESMASAKSMAVI,233025603,42-44,367458989,1
2026-07-19,Коледино,ESMASIYAH,233025598,38-40,367458953,1
2026-07-19,Коледино,ESMASIYAH,233025598,42-44,367458954,1
2026-07-19,Коледино,ESMAYESIL,233025602,38-40,367458981,1
2026-07-19,Коледино,GV013,190677432,STD,311725144,1
2026-07-19,Коледино,LILYBORDO01,150064438,54-56,251686996,0
2026-07-19,Коледино,LILYSIYAH01,150064437,46-48,259275927,3
2026-07-19,Коледино,SONNALACIVERT,172997228,46-48,286972963,2
2026-07-19,Коледино,SONNALACIVERT,172997228,50-52,286972964,1
2026-07-19,Коледино,SONNALACIVERT,172997228,58-60,286972966,2
2026-07-19,Коледино,SONNAMOR,172997224,46-48,286972951,5
2026-07-19,Коледино,SONNAMOR,172997224,54-56,286972953,1
2026-07-19,Коледино,SONNAMOR,172997224,58-60,286972954,1
2026-07-19,Коледино,SONNASAKSMAVI,233025589,46-48,367458922,1
2026-07-19,Коледино,SONNASAKSMAVI,233025589,58-60,367458925,2
2026-07-19,Коледино,SONNASIYAH,150171052,46-48,259276469,0
2026-07-19,Коледино,SONNASIYAH,150171052,50-52,251830069,0
2026-07-19,Коледино,SONNAYESIL,233025590,46-48,367458926,2
2026-07-19,Коледино,SONNAYESIL,233025590,50-52,367458927,2
2026-07-19,Коледино,SONNAYESIL,233025590,54-56,367458928,1
2026-07-19,Коледино,ZARABORDO,233025593,46-48,367458938,2
2026-07-19,Коледино,ZARABORDO,233025593,54-56,367458940,1
2026-07-19,Коледино,ZARABORDO,233025593,58-60,367458941,1
2026-07-19,Коледино,ZARALACIVERT01,150060261,46-48,268856082,1
2026-07-19,Коледино,ZARALACIVERT01,150060261,50-52,251681598,9
2026-07-19,Коледино,ZARALACIVERT01,150060261,54-56,251681599,7
2026-07-19,Коледино,ZARALACIVERT01,150060261,58-60,251681600,17
2026-07-19,Коледино,ZARAMOR,233025594,46-48,367458942,10
2026-07-19,Коледино,ZARAMOR,233025594,50-52,367458943,8
2026-07-19,Коледино,ZARAMOR,233025594,54-56,367458944,6
2026-07-19,Коледино,ZARAMOR,233025594,58-60,367458945,9
2026-07-19,Коледино,ZARASAKSMAVI,233025591,46-48,367458930,4
2026-07-19,Коледино,ZARASAKSMAVI,233025591,50-52,367458931,7
2026-07-19,Коледино,ZARASAKSMAVI,233025591,54-56,367458932,1
2026-07-19,Коледино,ZARASAKSMAVI,233025591,58-60,367458933,4
2026-07-19,Коледино,ZARASAMPANYA,233025595,46-48,367458946,0
2026-07-19,Коледино,ZARASAMPANYA,233025595,50-52,367458947,1
2026-07-19,Коледино,ZARASAMPANYA,233025595,54-56,367458948,1
2026-07-19,Коледино,ZARASAMPANYA,233025595,58-60,367458949,0
2026-07-19,Коледино,ZARASIYAH01,150060262,46-48,259276560,4
2026-07-19,Коледино,ZARASIYAH01,150060262,50-52,251681601,11
2026-07-19,Коледино,ZARASIYAH01,150060262,54-56,251681602,7
2026-07-19,Коледино,ZARASIYAH01,150060262,58-60,251681603,4
2026-07-19,Коледино,ZARAYESIL,233025592,46-48,367458934,13
2026-07-19,Коледино,ZARAYESIL,233025592,50-52,367458935,6
2026-07-19,Коледино,ZARAYESIL,233025592,54-56,367458936,7
2026-07-19,Коледино,ZARAYESIL,233025592,58-60,367458937,18
2026-07-19,Котовск,ALEXASIYAH01,150065294,46-48,259276808,0
2026-07-19,Котовск,ALEXASIYAH01,150065294,50-52,251688651,0
2026-07-19,Котовск,ARINABORDO,233020826,54-56,367452732,0
2026-07-19,Котовск,ARINABORDO,233020826,58-60,367452733,0
2026-07-19,Котовск,ARINALACIVERT,233020824,50-52,367452723,0
2026-07-19,Котовск,ARISIYAH01,155298180,50-52,259285054,0
2026-07-19,Котовск,ESMASAKSMAVI,233025603,46-48,367458990,0
2026-07-19,Котовск,SONNABORDO,172997223,50-52,286972948,0
2026-07-19,Котовск,SONNALACIVERT,172997228,46-48,286972963,0
2026-07-19,Котовск,SONNAMOR,172997224,46-48,286972951,0
2026-07-19,Котовск,SONNASAKSMAVI,233025589,54-56,367458924,0
2026-07-19,Котовск,SONNASIYAH,150171052,46-48,259276469,0
2026-07-19,Котовск,SONNASIYAH,150171052,50-52,251830069,0
2026-07-19,Котовск,SONNASIYAH,150171052,54-56,251830071,0
2026-07-19,Котовск,ZARABORDO,233025593,58-60,367458941,0
2026-07-19,Котовск,ZARAMOR,233025594,58-60,367458945,0
2026-07-19,Котовск,ZARASIYAH01,150060262,46-48,259276560,0
2026-07-19,Котовск,ZARASIYAH01,150060262,50-52,251681601,0
2026-07-19,Котовск,ZARASIYAH01,150060262,58-60,251681603,0
2026-07-19,Котовск,ZARAYESIL,233025592,46-48,367458934,0
2026-07-19,Краснодар,ALEXALACIVERT,203803475,46-48,328154136,2
2026-07-19,Краснодар,ALEXAMOR,172996093,50-52,286971015,1
2026-07-19,Краснодар,ALEXASAKSMAVI,233025615,46-48,367459047,3
2026-07-19,Краснодар,ALEXASAKSMAVI,233025615,50-52,367459048,2
2026-07-19,Краснодар,ALEXASAKSMAVI,233025615,54-56,367459049,0
2026-07-19,Краснодар,ALEXASIYAH01,150065294,46-48,259276808,0
2026-07-19,Краснодар,ALEXASIYAH01,150065294,54-56,251688652,0
2026-07-19,Краснодар,ALEXAYESIL,233025616,54-56,367459053,1
2026-07-19,Краснодар,ALEXAYESIL,233025616,58-60,367459054,0
2026-07-19,Краснодар,ARINABORDO,233020826,50-52,367452731,2
2026-07-19,Краснодар,ARINABORDO,233020826,54-56,367452732,12
2026-07-19,Краснодар,ARINABORDO,233020826,58-60,367452733,9
2026-07-19,Краснодар,ARINALACIVERT,233020824,50-52,367452723,2
2026-07-19,Краснодар,ARINALACIVERT,233020824,54-56,367452724,9
2026-07-19,Краснодар,ARINALACIVERT,233020824,58-60,367452725,8
2026-07-19,Краснодар,ARINAMOR,233020825,50-52,367452727,0
2026-07-19,Краснодар,ARINAMOR,233020825,54-56,367452728,17
2026-07-19,Краснодар,ARINAMOR,233020825,58-60,367452729,14
2026-07-19,Краснодар,ARINASIYAH01,155297552,46-48,259284252,0
2026-07-19,Краснодар,ARINASIYAH01,155297552,50-52,259284253,1
2026-07-19,Краснодар,ARISIYAH01,155298180,46-48,259285053,1
2026-07-19,Краснодар,ARISIYAH01,155298180,50-52,259285054,1
2026-07-19,Краснодар,GV015,190897171,2,311993482,0
2026-07-19,Краснодар,INT 22 1204,152577015,3-6м,255330913,1
2026-07-19,Краснодар,LILYBORDO01,150064438,50-52,251686995,0
2026-07-19,Краснодар,LILYBORDO01,150064438,54-56,251686996,1
2026-07-19,Краснодар,LILYSIYAH01,150064437,46-48,259275927,0
2026-07-19,Краснодар,LILYVISNE01,197650450,58-60,320436774,0
2026-07-19,Краснодар,LILYYESIL01,197648828,46-48,320433826,1
2026-07-19,Краснодар,SONNABORDO,172997223,46-48,286972947,1
2026-07-19,Краснодар,SONNABORDO,172997223,50-52,286972948,0
2026-07-19,Краснодар,SONNABORDO,172997223,58-60,286972950,1
2026-07-19,Краснодар,SONNALACIVERT,172997228,46-48,286972963,1
2026-07-19,Краснодар,SONNALACIVERT,172997228,58-60,286972966,1
2026-07-19,Краснодар,SONNAMOR,172997224,54-56,286972953,1
2026-07-19,Краснодар,SONNAMOR,172997224,58-60,286972954,0
2026-07-19,Краснодар,SONNASAKSMAVI,233025589,54-56,367458924,1
2026-07-19,Краснодар,SONNASIYAH,150171052,46-48,259276469,0
2026-07-19,Краснодар,SONNASIYAH,150171052,58-60,251830072,1
2026-07-19,Краснодар,SONNAYESIL,233025590,50-52,367458927,1
2026-07-19,Краснодар,SONNAYESIL,233025590,54-56,367458928,2
2026-07-19,Краснодар,SONNAYESIL,233025590,58-60,367458929,2
2026-07-19,Краснодар,ZARABORDO,233025593,46-48,367458938,1
2026-07-19,Краснодар,ZARABORDO,233025593,54-56,367458940,1
2026-07-19,Краснодар,ZARABORDO,233025593,58-60,367458941,1
2026-07-19,Краснодар,ZARALACIVERT01,150060261,46-48,268856082,3
2026-07-19,Краснодар,ZARALACIVERT01,150060261,54-56,251681599,4
2026-07-19,Краснодар,ZARALACIVERT01,150060261,58-60,251681600,4
2026-07-19,Краснодар,ZARAMOR,233025594,46-48,367458942,0
2026-07-19,Краснодар,ZARASAKSMAVI,233025591,46-48,367458930,1
2026-07-19,Краснодар,ZARASAMPANYA,233025595,46-48,367458946,0
2026-07-19,Краснодар,ZARASAMPANYA,233025595,50-52,367458947,0
2026-07-19,Краснодар,ZARASAMPANYA,233025595,54-56,367458948,2
2026-07-19,Краснодар,ZARASAMPANYA,233025595,58-60,367458949,0
2026-07-19,Краснодар,ZARASIYAH01,150060262,46-48,259276560,4
2026-07-19,Краснодар,ZARASIYAH01,150060262,50-52,251681601,3
2026-07-19,Краснодар,ZARASIYAH01,150060262,58-60,251681603,5
2026-07-19,Краснодар,ZARAYESIL,233025592,46-48,367458934,1
2026-07-19,Краснодар,ZARAYESIL,233025592,54-56,367458936,1
2026-07-19,Краснодар,ZARAYESIL,233025592,58-60,367458937,0
2026-07-19,Крыловская,SONNASIYAH,150171052,54-56,251830071,0
2026-07-19,Курск,ZARASAMPANYA,233025595,50-52,367458947,0
2026-07-19,Махачкала Сепараторная,ALEXALACIVERT,203803475,50-52,328154140,0
2026-07-19,Махачкала Сепараторная,ALEXASAKSMAVI,233025615,50-52,367459048,0
2026-07-19,Махачкала Сепараторная,ZARASIYAH01,150060262,54-56,251681602,0
2026-07-19,Невинномысск,КЛАССИКПЛТ,198528756,XL,321629559,1
2026-07-19,Невинномысск,ALEXABORDO,172994281,46-48,286969938,0
2026-07-19,Невинномысск,ALEXABORDO,172994281,54-56,286969940,2
2026-07-19,Невинномысск,ALEXALACIVERT,203803475,46-48,328154136,1
2026-07-19,Невинномысск,ALEXALACIVERT,203803475,50-52,328154140,2
2026-07-19,Невинномысск,ALEXALACIVERT,203803475,54-56,328154143,26
2026-07-19,Невинномысск,ALEXALACIVERT,203803475,58-60,328154150,41
2026-07-19,Невинномысск,ALEXAMOR,172996093,46-48,286971014,17
2026-07-19,Невинномысск,ALEXAMOR,172996093,58-60,286971017,11
2026-07-19,Невинномысск,ALEXASAKSMAVI,233025615,46-48,367459047,2
2026-07-19,Невинномысск,ALEXASAKSMAVI,233025615,50-52,367459048,1
2026-07-19,Невинномысск,ALEXASAKSMAVI,233025615,58-60,367459050,0
2026-07-19,Невинномысск,ALEXASIYAH01,150065294,46-48,259276808,1
2026-07-19,Невинномысск,ALEXASIYAH01,150065294,50-52,251688651,0
2026-07-19,Невинномысск,ALEXASIYAH01,150065294,54-56,251688652,7
2026-07-19,Невинномысск,ALEXASIYAH01,150065294,58-60,251688653,42
2026-07-19,Невинномысск,ALEXAYESIL,233025616,46-48,367459051,1
2026-07-19,Невинномысск,ALEXAYESIL,233025616,54-56,367459053,1
